/nfs/homedirs/gmik/lrgwn/.venv/lib/python3.11/site-packages/torch_geometric/data/dataset.py:115: UserWarning: The `pre_transform` argument differs from the one used in the pre-processed version of this dataset. If you want to make use of another pre-processing technique, pass `force_reload=True` explicitly to reload the dataset.
  self._process()
wandb: [wandb.login()] Loaded credentials for https://api.wandb.ai from /nfs/homedirs/gmik/.netrc.
wandb: Currently logged in as: m-goloshchapov (m_goloshchapov) to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: setting up run i5fz1nzb
wandb: Tracking run with wandb version 0.24.2
wandb: Run data is saved locally in /nfs/homedirs/gmik/lrgwn/wandb/run-20260305_142357-i5fz1nzb
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run daily-aardvark-10
wandb: ⭐️ View project at https://wandb.ai/m_goloshchapov/peptides-func
wandb: 🚀 View run at https://wandb.ai/m_goloshchapov/peptides-func/runs/i5fz1nzb
Epoch 299, train loss 0.0137, val loss 0.5638, val average_precision 0.6895
Epoch 300, train loss 0.0135, val loss 0.5372, val average_precision 0.6968
Epoch 301, train loss 0.0118, val loss 0.5590, val average_precision 0.6930
Epoch 302, train loss 0.0126, val loss 0.5673, val average_precision 0.6930
Epoch 303, train loss 0.0121, val loss 0.5382, val average_precision 0.6974
Epoch 304, train loss 0.0124, val loss 0.5317, val average_precision 0.6974
Epoch 305, train loss 0.0112, val loss 0.5600, val average_precision 0.6935
Epoch 306, train loss 0.0113, val loss 0.5501, val average_precision 0.7004
Epoch 307, train loss 0.0111, val loss 0.5735, val average_precision 0.6991
Epoch 308, train loss 0.0116, val loss 0.5316, val average_precision 0.6975
Epoch 309, train loss 0.0105, val loss 0.5671, val average_precision 0.7006
Epoch 310, train loss 0.0113, val loss 0.5640, val average_precision 0.6980
Epoch 311, train loss 0.0125, val loss 0.5560, val average_precision 0.6897
Epoch 312, train loss 0.0117, val loss 0.5635, val average_precision 0.6940
Epoch 313, train loss 0.0115, val loss 0.5611, val average_precision 0.6920
Epoch 314, train loss 0.0118, val loss 0.5397, val average_precision 0.6939
Epoch 315, train loss 0.0110, val loss 0.5728, val average_precision 0.6934
Epoch 316, train loss 0.0115, val loss 0.5692, val average_precision 0.6980
Epoch 317, train loss 0.0110, val loss 0.5662, val average_precision 0.6964
Epoch 318, train loss 0.0105, val loss 0.5649, val average_precision 0.6937
Epoch 319, train loss 0.0114, val loss 0.5561, val average_precision 0.6968
Epoch 320, train loss 0.0116, val loss 0.5449, val average_precision 0.6932
Epoch 321, train loss 0.0114, val loss 0.5458, val average_precision 0.6952
Epoch 322, train loss 0.0107, val loss 0.5669, val average_precision 0.6959
Epoch 323, train loss 0.0109, val loss 0.5371, val average_precision 0.6991
Epoch 324, train loss 0.0106, val loss 0.5803, val average_precision 0.6949
Epoch 325, train loss 0.0110, val loss 0.5764, val average_precision 0.6963
Epoch 326, train loss 0.0107, val loss 0.5772, val average_precision 0.6942
Epoch 327, train loss 0.0106, val loss 0.5877, val average_precision 0.6942
Epoch 328, train loss 0.0106, val loss 0.5741, val average_precision 0.6965
Epoch 329, train loss 0.0106, val loss 0.5667, val average_precision 0.6970
Epoch 330, train loss 0.0106, val loss 0.5587, val average_precision 0.6955
Epoch 331, train loss 0.0103, val loss 0.5741, val average_precision 0.6947
Epoch 332, train loss 0.0104, val loss 0.5789, val average_precision 0.6925
Epoch 333, train loss 0.0108, val loss 0.5614, val average_precision 0.6972
Epoch 334, train loss 0.0101, val loss 0.5629, val average_precision 0.6956
Epoch 335, train loss 0.0100, val loss 0.5672, val average_precision 0.6967
Epoch 336, train loss 0.0103, val loss 0.5759, val average_precision 0.6968
Epoch 337, train loss 0.0098, val loss 0.5677, val average_precision 0.6969
Epoch 338, train loss 0.0095, val loss 0.5611, val average_precision 0.6993
Epoch 339, train loss 0.0098, val loss 0.5619, val average_precision 0.6949
Epoch 340, train loss 0.0096, val loss 0.5650, val average_precision 0.6978
Epoch 341, train loss 0.0088, val loss 0.5794, val average_precision 0.6937
Epoch 342, train loss 0.0092, val loss 0.5903, val average_precision 0.6935
Epoch 343, train loss 0.0098, val loss 0.5846, val average_precision 0.6973
Epoch 344, train loss 0.0102, val loss 0.5826, val average_precision 0.6988
Epoch 345, train loss 0.0100, val loss 0.5847, val average_precision 0.6971
Epoch 346, train loss 0.0097, val loss 0.5859, val average_precision 0.6981
Epoch 347, train loss 0.0098, val loss 0.5682, val average_precision 0.6984
Epoch 348, train loss 0.0090, val loss 0.5685, val average_precision 0.7021
Epoch 349, train loss 0.0086, val loss 0.5868, val average_precision 0.6949
Epoch 350, train loss 0.0095, val loss 0.5716, val average_precision 0.6976
Epoch 351, train loss 0.0088, val loss 0.5810, val average_precision 0.6993
Epoch 352, train loss 0.0092, val loss 0.5761, val average_precision 0.6976
Epoch 353, train loss 0.0090, val loss 0.5651, val average_precision 0.7007
Epoch 354, train loss 0.0090, val loss 0.5824, val average_precision 0.6968
Epoch 355, train loss 0.0088, val loss 0.5788, val average_precision 0.6995
Epoch 356, train loss 0.0085, val loss 0.5740, val average_precision 0.6986
Epoch 357, train loss 0.0085, val loss 0.5790, val average_precision 0.6966
Epoch 358, train loss 0.0088, val loss 0.5822, val average_precision 0.6959
Epoch 359, train loss 0.0078, val loss 0.5958, val average_precision 0.6967
Epoch 360, train loss 0.0085, val loss 0.6050, val average_precision 0.6931
Epoch 361, train loss 0.0080, val loss 0.5917, val average_precision 0.6953
Epoch 362, train loss 0.0084, val loss 0.5929, val average_precision 0.6968
Epoch 363, train loss 0.0079, val loss 0.5895, val average_precision 0.6967
Epoch 364, train loss 0.0077, val loss 0.5998, val average_precision 0.6973
Epoch 365, train loss 0.0085, val loss 0.6023, val average_precision 0.6982
Epoch 366, train loss 0.0078, val loss 0.5986, val average_precision 0.6983
Epoch 367, train loss 0.0076, val loss 0.6008, val average_precision 0.6988
Epoch 368, train loss 0.0080, val loss 0.5894, val average_precision 0.6996
Epoch 369, train loss 0.0076, val loss 0.6070, val average_precision 0.6980
Epoch 370, train loss 0.0079, val loss 0.6070, val average_precision 0.6946
Epoch 371, train loss 0.0077, val loss 0.5951, val average_precision 0.6962
Epoch 372, train loss 0.0074, val loss 0.5964, val average_precision 0.6950
Epoch 373, train loss 0.0076, val loss 0.5850, val average_precision 0.6975
Epoch 374, train loss 0.0076, val loss 0.6049, val average_precision 0.6989
Epoch 375, train loss 0.0077, val loss 0.5793, val average_precision 0.7015
Epoch 376, train loss 0.0076, val loss 0.5959, val average_precision 0.6996
Epoch 377, train loss 0.0075, val loss 0.5979, val average_precision 0.6964
Epoch 378, train loss 0.0074, val loss 0.5984, val average_precision 0.6991
Epoch 379, train loss 0.0073, val loss 0.5945, val average_precision 0.6988
Epoch 380, train loss 0.0071, val loss 0.6043, val average_precision 0.6999
Epoch 381, train loss 0.0075, val loss 0.6053, val average_precision 0.7001
Epoch 382, train loss 0.0076, val loss 0.5890, val average_precision 0.6996
Epoch 383, train loss 0.0073, val loss 0.6064, val average_precision 0.7020
Epoch 384, train loss 0.0071, val loss 0.5888, val average_precision 0.6993
Epoch 385, train loss 0.0067, val loss 0.5971, val average_precision 0.7030
Epoch 386, train loss 0.0071, val loss 0.6178, val average_precision 0.7007
Epoch 387, train loss 0.0073, val loss 0.5905, val average_precision 0.7027
Epoch 388, train loss 0.0069, val loss 0.6060, val average_precision 0.6995
Epoch 389, train loss 0.0066, val loss 0.6092, val average_precision 0.6961
Epoch 390, train loss 0.0073, val loss 0.6327, val average_precision 0.6987
Epoch 391, train loss 0.0068, val loss 0.6206, val average_precision 0.6978
Epoch 392, train loss 0.0068, val loss 0.6274, val average_precision 0.6997
Epoch 393, train loss 0.0072, val loss 0.6091, val average_precision 0.6965
Epoch 394, train loss 0.0068, val loss 0.5995, val average_precision 0.6961
Epoch 395, train loss 0.0067, val loss 0.6177, val average_precision 0.6952
Epoch 396, train loss 0.0064, val loss 0.6157, val average_precision 0.6960
Epoch 397, train loss 0.0070, val loss 0.6310, val average_precision 0.6975
Epoch 398, train loss 0.0071, val loss 0.6180, val average_precision 0.6964
Epoch 399, train loss 0.0067, val loss 0.6174, val average_precision 0.6977
Epoch 400, train loss 0.0064, val loss 0.6073, val average_precision 0.6977
Epoch 401, train loss 0.0068, val loss 0.5994, val average_precision 0.6969
Epoch 402, train loss 0.0070, val loss 0.6162, val average_precision 0.6957
Epoch 403, train loss 0.0067, val loss 0.6147, val average_precision 0.6970
Epoch 404, train loss 0.0062, val loss 0.6121, val average_precision 0.6987
Epoch 405, train loss 0.0064, val loss 0.6144, val average_precision 0.6979
Epoch 406, train loss 0.0064, val loss 0.6025, val average_precision 0.6970
Epoch 407, train loss 0.0068, val loss 0.6196, val average_precision 0.6947
Epoch 408, train loss 0.0060, val loss 0.6130, val average_precision 0.6984
Epoch 409, train loss 0.0063, val loss 0.6220, val average_precision 0.6982
Epoch 410, train loss 0.0063, val loss 0.6117, val average_precision 0.6997
Epoch 411, train loss 0.0055, val loss 0.6212, val average_precision 0.6967
Epoch 412, train loss 0.0062, val loss 0.6369, val average_precision 0.6964
Epoch 413, train loss 0.0058, val loss 0.6209, val average_precision 0.6970
Epoch 414, train loss 0.0059, val loss 0.6318, val average_precision 0.6957
Epoch 415, train loss 0.0060, val loss 0.6269, val average_precision 0.6973
Epoch 416, train loss 0.0062, val loss 0.6253, val average_precision 0.6959
Epoch 417, train loss 0.0057, val loss 0.6409, val average_precision 0.6960
Epoch 418, train loss 0.0057, val loss 0.6421, val average_precision 0.6957
Epoch 419, train loss 0.0059, val loss 0.6298, val average_precision 0.6960
Epoch 420, train loss 0.0059, val loss 0.6301, val average_precision 0.6961
Epoch 421, train loss 0.0057, val loss 0.6345, val average_precision 0.6974
Epoch 422, train loss 0.0060, val loss 0.6388, val average_precision 0.6961
Epoch 423, train loss 0.0061, val loss 0.6372, val average_precision 0.6965
Epoch 424, train loss 0.0057, val loss 0.6285, val average_precision 0.6975
Epoch 425, train loss 0.0056, val loss 0.6267, val average_precision 0.6988
Epoch 426, train loss 0.0059, val loss 0.6330, val average_precision 0.6992
Epoch 427, train loss 0.0054, val loss 0.6228, val average_precision 0.6981
Epoch 428, train loss 0.0056, val loss 0.6306, val average_precision 0.6993
Epoch 429, train loss 0.0057, val loss 0.6338, val average_precision 0.7002
Epoch 430, train loss 0.0054, val loss 0.6303, val average_precision 0.7010
Epoch 431, train loss 0.0056, val loss 0.6316, val average_precision 0.7011
Epoch 432, train loss 0.0059, val loss 0.6301, val average_precision 0.6997
Epoch 433, train loss 0.0059, val loss 0.6194, val average_precision 0.7006
Epoch 434, train loss 0.0055, val loss 0.6300, val average_precision 0.6988wandb: updating run metadata
wandb: uploading output.log; uploading wandb-summary.json; uploading config.yaml
wandb: uploading history steps 498-499, summary, console lines 499-500
wandb: 
wandb: Run history:
wandb:                  epoch ▁▁▁▁▂▂▂▂▂▂▂▃▃▃▃▃▄▄▄▄▅▅▅▅▆▆▆▆▆▆▇▇▇▇▇█████
wandb: test/average_precision ▁▃▄▇▇▇▇▇▇█▇█▇▇██████████████████████████
wandb:              test/loss ▂▁▁▁▁▂▂▂▂▃▄▃▃▄▃▄▄▄▄▄▅▅▆▆▆▆▆▇▆▇▆▇▇▇▇█████
wandb:      train/global_step ▁▁▁▂▂▂▂▂▃▃▃▃▃▃▄▄▄▄▄▄▄▄▅▅▅▅▅▆▆▆▆▆▆▆▆▇▇▇██
wandb:             train/loss █▇▇▆▆▄▄▃▃▃▃▃▃▃▂▂▂▂▂▂▂▂▂▂▂▂▁▁▁▁▁▁▁▁▁▁▁▁▁▁
wandb:               train/lr ██████▇▇▇▆▆▆▆▆▅▅▅▄▄▄▄▃▃▃▃▃▃▃▃▂▂▂▂▂▁▁▁▁▁▁
wandb:  val/average_precision ▁▃▄▅▆███████████████████████████████████
wandb:               val/loss ▁▁▁▁▁▂▃▃▃▃▃▄▄▄▄▄▄▅▄▅▆▆▆▆▆▇▇▇▇▇▇█████████
wandb: 
wandb: Run summary:
wandb:                  epoch 500
wandb: test/average_precision 0.69662
wandb:              test/loss 0.72219
wandb:      train/global_step 27500
wandb:             train/loss 0.00488
wandb:               train/lr 0.0
wandb:  val/average_precision 0.69907
wandb:               val/loss 0.64596
wandb: 
wandb: 🚀 View run daily-aardvark-10 at: https://wandb.ai/m_goloshchapov/peptides-func/runs/i5fz1nzb
wandb: ⭐️ View project at: https://wandb.ai/m_goloshchapov/peptides-func
wandb: Synced 5 W&B file(s), 0 media file(s), 0 artifact file(s) and 0 other file(s)
wandb: Find logs at: ./wandb/run-20260305_142357-i5fz1nzb/logs

Epoch 435, train loss 0.0053, val loss 0.6279, val average_precision 0.6991
Epoch 436, train loss 0.0054, val loss 0.6353, val average_precision 0.6991
Epoch 437, train loss 0.0055, val loss 0.6298, val average_precision 0.7005
Epoch 438, train loss 0.0054, val loss 0.6363, val average_precision 0.6998
Epoch 439, train loss 0.0057, val loss 0.6388, val average_precision 0.6988
Epoch 440, train loss 0.0054, val loss 0.6364, val average_precision 0.6977
Epoch 441, train loss 0.0054, val loss 0.6345, val average_precision 0.6989
Epoch 442, train loss 0.0053, val loss 0.6332, val average_precision 0.7001
Epoch 443, train loss 0.0052, val loss 0.6294, val average_precision 0.6996
Epoch 444, train loss 0.0056, val loss 0.6365, val average_precision 0.6969
Epoch 445, train loss 0.0061, val loss 0.6344, val average_precision 0.6978
Epoch 446, train loss 0.0056, val loss 0.6359, val average_precision 0.6984
Epoch 447, train loss 0.0052, val loss 0.6365, val average_precision 0.6982
Epoch 448, train loss 0.0050, val loss 0.6371, val average_precision 0.6986
Epoch 449, train loss 0.0050, val loss 0.6358, val average_precision 0.6977
Epoch 450, train loss 0.0054, val loss 0.6406, val average_precision 0.6986
Epoch 451, train loss 0.0051, val loss 0.6416, val average_precision 0.6982
Epoch 452, train loss 0.0052, val loss 0.6433, val average_precision 0.6990
Epoch 453, train loss 0.0050, val loss 0.6426, val average_precision 0.6985
Epoch 454, train loss 0.0052, val loss 0.6454, val average_precision 0.6979
Epoch 455, train loss 0.0052, val loss 0.6439, val average_precision 0.6984
Epoch 456, train loss 0.0046, val loss 0.6462, val average_precision 0.6983
Epoch 457, train loss 0.0051, val loss 0.6442, val average_precision 0.6975
Epoch 458, train loss 0.0050, val loss 0.6460, val average_precision 0.6980
Epoch 459, train loss 0.0050, val loss 0.6494, val average_precision 0.6975
Epoch 460, train loss 0.0051, val loss 0.6444, val average_precision 0.6974
Epoch 461, train loss 0.0052, val loss 0.6431, val average_precision 0.6981
Epoch 462, train loss 0.0050, val loss 0.6457, val average_precision 0.6979
Epoch 463, train loss 0.0052, val loss 0.6460, val average_precision 0.6976
Epoch 464, train loss 0.0049, val loss 0.6452, val average_precision 0.6981
Epoch 465, train loss 0.0054, val loss 0.6416, val average_precision 0.6978
Epoch 466, train loss 0.0051, val loss 0.6456, val average_precision 0.6980
Epoch 467, train loss 0.0047, val loss 0.6434, val average_precision 0.6982
Epoch 468, train loss 0.0049, val loss 0.6462, val average_precision 0.6980
Epoch 469, train loss 0.0049, val loss 0.6474, val average_precision 0.6977
Epoch 470, train loss 0.0052, val loss 0.6484, val average_precision 0.6978
Epoch 471, train loss 0.0052, val loss 0.6478, val average_precision 0.6980
Epoch 472, train loss 0.0049, val loss 0.6496, val average_precision 0.6981
Epoch 473, train loss 0.0052, val loss 0.6477, val average_precision 0.6984
Epoch 474, train loss 0.0047, val loss 0.6488, val average_precision 0.6984
Epoch 475, train loss 0.0050, val loss 0.6466, val average_precision 0.6982
Epoch 476, train loss 0.0048, val loss 0.6450, val average_precision 0.6991
Epoch 477, train loss 0.0051, val loss 0.6449, val average_precision 0.6991
Epoch 478, train loss 0.0048, val loss 0.6446, val average_precision 0.6990
Epoch 479, train loss 0.0049, val loss 0.6454, val average_precision 0.6989
Epoch 480, train loss 0.0046, val loss 0.6450, val average_precision 0.6990
Epoch 481, train loss 0.0052, val loss 0.6450, val average_precision 0.6992
Epoch 482, train loss 0.0050, val loss 0.6454, val average_precision 0.6990
Epoch 483, train loss 0.0052, val loss 0.6447, val average_precision 0.6990
Epoch 484, train loss 0.0053, val loss 0.6451, val average_precision 0.6989
Epoch 485, train loss 0.0049, val loss 0.6463, val average_precision 0.6986
Epoch 486, train loss 0.0050, val loss 0.6462, val average_precision 0.6988
Epoch 487, train loss 0.0047, val loss 0.6464, val average_precision 0.6986
Epoch 488, train loss 0.0048, val loss 0.6465, val average_precision 0.6988
Epoch 489, train loss 0.0046, val loss 0.6462, val average_precision 0.6988
Epoch 490, train loss 0.0048, val loss 0.6460, val average_precision 0.6989
Epoch 491, train loss 0.0047, val loss 0.6468, val average_precision 0.6987
Epoch 492, train loss 0.0048, val loss 0.6461, val average_precision 0.6989
Epoch 493, train loss 0.0054, val loss 0.6480, val average_precision 0.6981
Epoch 494, train loss 0.0046, val loss 0.6472, val average_precision 0.6987
Epoch 495, train loss 0.0048, val loss 0.6474, val average_precision 0.6985
Epoch 496, train loss 0.0047, val loss 0.6459, val average_precision 0.6989
Epoch 497, train loss 0.0048, val loss 0.6467, val average_precision 0.6989
Epoch 498, train loss 0.0048, val loss 0.6470, val average_precision 0.6985
Epoch 499, train loss 0.0048, val loss 0.6475, val average_precision 0.6983
Epoch 500, train loss 0.0049, val loss 0.6460, val average_precision 0.6991
Saved checkpoints: last='checkpoints/last.pt', best='checkpoints/best.pt'
